Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryBand,TenureBand,AgeBand
47,No,Travel_Rarely,914,Research & Development,5,3,Medical,1,1255,3,Male,71,2,5,Manufacturing Director,1,Single,12338,7005,1,Y,No,22,3,1,80,1,19,5,1,15,9,9,7,₹12K+,10+ years,46–60
36,Yes,Travel_Rarely,374,Research & Development,18,4,Marketing,1,1256,3,Male,36,1,1,Laboratory Technician,2,Single,5697,25423,2,Y,Yes,13,3,1,80,2,13,2,2,8,3,4,3,₹4K–₹7K,6–10 years,36–45
42,Yes,Travel_Frequently,702,Research & Development,29,5,Life Sciences,1,1257,3,Female,78,1,4,Manager,1,Single,11046,7667,1,Y,No,22,3,1,80,3,13,1,3,0,0,0,0,₹7K–₹12K,<2 years,36–45
48,No,Travel_Rarely,181,Research & Development,14,4,Life Sciences,1,1258,2,Female,53,4,5,Research Director,3,Married,11511,19112,5,Y,No,13,3,2,80,3,13,1,1,7,5,2,4,₹7K–₹12K,6–10 years,46–60
38,No,Travel_Rarely,764,Sales,6,2,Technical Degree,1,1259,4,Male,77,3,5,Sales Representative,3,Single,10976,3233,2,Y,No,20,3,4,80,0,15,4,4,12,4,5,2,₹7K–₹12K,10+ years,36–45
33,No,Travel_Rarely,1043,Research & Development,20,1,Marketing,1,1260,4,Female,31,2,2,Manager,2,Married,4632,19729,1,Y,No,17,4,4,80,3,5,5,1,0,0,0,0,₹4K–₹7K,<2 years,26–35
41,No,Travel_Rarely,1393,Research & Development,18,1,Other,1,1261,3,Male,43,3,3,Manager,2,Divorced,9318,11954,4,Y,No,22,3,1,80,2,18,1,1,5,3,2,0,₹7K–₹12K,4–5 years,36–45
48,Yes,Travel_Rarely,1178,Research & Development,17,3,Marketing,1,1262,4,Male,78,3,4,Healthcare Representative,1,Single,11617,15540,2,Y,No,25,3,3,80,2,7,0,4,7,5,5,5,₹7K–₹12K,6–10 years,46–60
50,Yes,Travel_Frequently,1397,Sales,4,2,Life Sciences,1,1263,3,Male,56,4,1,Sales Executive,4,Divorced,4382,14068,1,Y,Yes,23,3,4,80,3,22,4,1,16,9,3,7,₹4K–₹7K,10+ years,46–60
30,No,Travel_Rarely,1332,Research & Development,24,4,Medical,1,1264,1,Female,67,2,5,Research Director,4,Single,11159,20056,3,Y,No,23,3,4,80,0,3,1,4,3,2,3,0,₹7K–₹12K,2–3 years,26–35
31,No,Travel_Rarely,656,Research & Development,24,2,Human Resources,1,1265,1,Female,34,1,5,Manufacturing Director,3,Divorced,9920,6841,2,Y,Yes,15,3,2,80,2,6,4,3,4,3,2,3,₹7K–₹12K,4–5 years,26–35
33,No,Non-Travel,1313,Research & Development,2,2,Life Sciences,1,1266,2,Male,49,1,3,Laboratory Technician,2,Single,9345,13557,2,Y,No,20,3,1,80,1,9,3,1,2,1,2,0,₹7K–₹12K,2–3 years,26–35
41,No,Travel_Rarely,571,Research & Development,11,5,Other,1,1267,2,Male,77,1,4,Research Director,2,Married,10721,4162,1,Y,No,22,3,4,80,3,13,5,2,8,1,4,0,₹7K–₹12K,6–10 years,36–45
44,Yes,Travel_Rarely,1021,Sales,17,2,Medical,1,1268,2,Female,99,2,1,Sales Executive,3,Married,5027,24600,4,Y,Yes,13,3,4,80,3,14,4,2,12,4,3,4,₹4K–₹7K,10+ years,36–45
33,Yes,Travel_Rarely,144,Research & Development,4,4,Marketing,1,1269,1,Female,79,2,2,Laboratory Technician,1,Single,6242,18721,2,Y,Yes,19,3,4,80,3,6,5,2,0,0,0,0,₹4K–₹7K,<2 years,26–35
37,No,Non-Travel,119,Research & Development,5,5,Medical,1,1270,2,Female,70,3,2,Healthcare Representative,4,Single,6141,3992,4,Y,No,25,3,2,80,2,6,6,2,3,1,1,1,₹4K–₹7K,2–3 years,36–45
43,No,Non-Travel,571,Research & Development,18,5,Technical Degree,1,1271,4,Female,93,4,4,Healthcare Representative,3,Single,9364,21926,6,Y,No,20,3,2,80,1,9,4,1,9,4,4,4,₹7K–₹12K,6–10 years,36–45
33,No,Travel_Rarely,629,Sales,10,2,Medical,1,1272,4,Male,55,4,5,Manager,1,Divorced,11454,22423,3,Y,No,19,3,4,80,0,7,2,3,7,6,5,1,₹7K–₹12K,6–10 years,26–35
51,No,Travel_Rarely,863,Research & Development,20,1,Medical,1,1273,1,Female,98,3,2,Laboratory Technician,3,Married,7262,10162,2,Y,No,12,3,3,80,1,17,3,4,11,8,3,6,₹7K–₹12K,10+ years,46–60
30,No,Travel_Rarely,272,Sales,15,3,Medical,1,1274,4,Male,76,3,1,Sales Executive,2,Single,4032,22220,3,Y,No,20,4,1,80,2,9,1,4,2,0,1,0,₹4K–₹7K,2–3 years,26–35
41,No,Travel_Rarely,777,Research & Development,8,5,Technical Degree,1,1275,4,Male,89,1,2,Laboratory Technician,4,Married,6199,24046,5,Y,No,24,3,4,80,3,16,0,3,14,5,2,4,₹4K–₹7K,10+ years,36–45
52,Yes,Travel_Frequently,126,Sales,10,2,Medical,1,1276,1,Male,98,3,4,Sales Executive,1,Single,9057,5837,2,Y,Yes,25,4,1,80,0,25,1,4,16,11,3,8,₹7K–₹12K,10+ years,46–60
29,No,Travel_Rarely,691,Research & Development,8,1,Life Sciences,1,1277,1,Male,74,1,1,Research Director,1,Married,4200,18716,4,Y,No,13,4,1,80,2,5,2,2,4,4,3,2,₹4K–₹7K,4–5 years,26–35
37,Yes,Travel_Rarely,1218,Sales,11,2,Life Sciences,1,1278,4,Female,63,2,3,Sales Representative,1,Single,9763,17958,3,Y,Yes,13,3,1,80,3,6,3,1,0,0,0,0,₹7K–₹12K,<2 years,36–45
35,No,Travel_Rarely,1165,Sales,12,5,Medical,1,1279,4,Male,77,3,3,Sales Representative,3,Married,6901,5381,3,Y,No,20,3,4,80,1,14,2,4,9,9,2,5,₹4K–₹7K,6–10 years,26–35
51,Yes,Travel_Rarely,1038,Research & Development,15,2,Life Sciences,1,1280,3,Male,84,1,3,Manufacturing Director,2,Single,9890,23744,3,Y,No,24,4,2,80,3,22,4,2,20,10,1,8,₹7K–₹12K,10+ years,46–60
35,Yes,Travel_Frequently,885,Sales,15,1,Life Sciences,1,1281,3,Male,70,3,2,Sales Representative,1,Married,6769,16600,1,Y,Yes,13,3,1,80,1,10,1,2,7,0,3,0,₹4K–₹7K,6–10 years,26–35
41,No,Travel_Rarely,896,Research & Development,12,4,Life Sciences,1,1282,2,Male,65,2,2,Laboratory Technician,3,Married,6472,19922,1,Y,Yes,15,3,3,80,1,15,4,3,9,5,1,2,₹4K–₹7K,6–10 years,36–45
45,No,Travel_Frequently,823,Research & Development,12,1,Technical Degree,1,1283,1,Female,96,2,1,Research Director,2,Married,4742,19135,2,Y,Yes,12,3,3,80,1,12,3,4,9,3,0,3,₹4K–₹7K,6–10 years,36–45
47,No,Travel_Rarely,1376,Research & Development,20,3,Life Sciences,1,1284,3,Male,43,3,3,Research Director,2,Divorced,8931,16730,4,Y,Yes,14,3,4,80,3,14,4,3,10,2,3,0,₹7K–₹12K,6–10 years,46–60
40,No,Travel_Rarely,1055,Research & Development,6,3,Marketing,1,1285,3,Male,66,3,1,Manager,2,Divorced,4079,21380,3,Y,Yes,14,3,1,80,3,14,4,1,11,6,2,4,₹4K–₹7K,10+ years,36–45
46,Yes,Travel_Frequently,642,Research & Development,15,4,Medical,1,1286,2,Male,73,1,1,Manufacturing Director,1,Married,5449,14662,4,Y,Yes,15,3,4,80,3,7,2,4,7,7,0,5,₹4K–₹7K,6–10 years,46–60
30,No,Travel_Frequently,148,Research & Development,6,4,Medical,1,1287,1,Male,58,3,4,Manufacturing Director,4,Single,10173,4689,1,Y,Yes,20,3,4,80,2,6,1,3,4,0,2,0,₹7K–₹12K,4–5 years,26–35
29,No,Travel_Rarely,1026,Research & Development,16,2,Life Sciences,1,1288,1,Male,68,3,3,Healthcare Representative,1,Single,8987,4726,2,Y,No,11,3,1,80,2,8,1,4,6,6,0,6,₹7K–₹12K,6–10 years,26–35
34,No,Non-Travel,1023,Research & Development,4,5,Marketing,1,1289,2,Male,37,3,1,Healthcare Representative,2,Married,5301,11219,2,Y,Yes,23,3,4,80,3,12,3,3,5,3,5,0,₹4K–₹7K,4–5 years,26–35
34,No,Travel_Frequently,732,Sales,9,3,Life Sciences,1,1290,3,Male,45,2,3,Sales Representative,2,Married,9297,13389,4,Y,Yes,24,3,4,80,3,12,6,2,12,7,5,7,₹7K–₹12K,10+ years,26–35
41,Yes,Travel_Rarely,1428,Sales,20,1,Life Sciences,1,1291,1,Female,62,3,3,Sales Executive,2,Single,9504,19700,1,Y,No,16,3,1,80,1,16,1,3,1,1,1,1,₹7K–₹12K,<2 years,36–45
43,No,Non-Travel,1211,Sales,22,2,Medical,1,1292,4,Male,49,2,5,Manager,2,Married,13085,6157,0,Y,No,20,3,4,80,2,17,2,1,13,4,9,2,₹12K+,10+ years,36–45
31,No,Travel_Rarely,286,Human Resources,29,2,Life Sciences,1,1293,2,Female,92,2,5,Manager,3,Single,13208,12079,3,Y,No,18,3,3,80,2,7,5,2,7,4,0,4,₹12K+,6–10 years,26–35
22,Yes,Non-Travel,271,Sales,13,3,Life Sciences,1,1294,3,Female,52,1,3,Sales Representative,4,Married,8086,25859,4,Y,No,20,3,4,80,1,2,6,2,2,0,2,0,₹7K–₹12K,2–3 years,18–25
27,No,Travel_Rarely,725,Human Resources,8,2,Marketing,1,1295,1,Female,48,2,3,Manager,2,Married,7797,18570,6,Y,No,11,3,3,80,3,7,2,3,6,5,0,3,₹7K–₹12K,6–10 years,26–35
31,Yes,Travel_Frequently,876,Sales,13,1,Human Resources,1,1296,2,Male,82,4,2,Sales Representative,1,Single,6072,23771,1,Y,No,15,3,3,80,2,4,4,3,0,0,0,0,₹4K–₹7K,<2 years,26–35
26,No,Travel_Rarely,803,Sales,3,1,Medical,1,1297,2,Male,30,3,2,Sales Representative,2,Divorced,5076,22162,4,Y,No,25,3,2,80,3,8,5,4,7,4,6,1,₹4K–₹7K,6–10 years,26–35
50,No,Travel_Rarely,1294,Sales,17,4,Life Sciences,1,1298,2,Female,70,2,3,Sales Executive,1,Married,9133,23722,2,Y,No,24,3,2,80,3,26,6,4,22,11,10,7,₹7K–₹12K,10+ years,46–60
37,No,Travel_Frequently,348,Human Resources,28,2,Life Sciences,1,1299,2,Male,50,1,5,Manager,4,Single,12003,11098,0,Y,No,21,3,2,80,2,7,4,1,4,4,1,2,₹12K+,4–5 years,36–45
35,No,Travel_Rarely,668,Research & Development,4,4,Life Sciences,1,1300,3,Male,49,4,5,Research Scientist,2,Single,9950,25163,5,Y,No,20,3,4,80,1,6,0,4,6,5,0,1,₹7K–₹12K,6–10 years,26–35
32,No,Travel_Rarely,239,Sales,9,5,Life Sciences,1,1301,1,Male,44,3,3,Manager,3,Single,8636,15089,1,Y,No,12,3,3,80,3,4,5,1,0,0,0,0,₹7K–₹12K,<2 years,26–35
46,No,Non-Travel,604,Sales,5,4,Life Sciences,1,1302,2,Female,51,1,3,Sales Representative,1,Married,7460,25501,3,Y,Yes,24,4,2,80,0,19,2,1,15,6,0,4,₹7K–₹12K,10+ years,46–60
35,No,Non-Travel,131,Research & Development,6,1,Life Sciences,1,1303,2,Male,32,1,4,Healthcare Representative,2,Married,10311,18059,0,Y,Yes,19,3,1,80,3,11,4,4,11,2,2,2,₹7K–₹12K,10+ years,26–35
35,No,Travel_Frequently,616,Research & Development,4,5,Life Sciences,1,1304,2,Male,84,3,4,Research Director,4,Single,10429,18990,2,Y,Yes,21,3,4,80,0,8,6,4,0,0,0,0,₹7K–₹12K,<2 years,26–35
24,No,Travel_Rarely,1302,Sales,13,4,Life Sciences,1,1305,4,Male,41,2,4,Sales Executive,4,Single,8544,3470,3,Y,No,12,3,2,80,1,1,1,1,1,0,1,0,₹7K–₹12K,<2 years,18–25
31,No,Travel_Rarely,177,Research & Development,29,1,Technical Degree,1,1306,3,Female,63,3,5,Research Director,2,Married,11171,19241,2,Y,Yes,21,3,4,80,0,5,6,4,3,0,0,0,₹7K–₹12K,2–3 years,26–35
50,No,Travel_Frequently,394,Research & Development,13,2,Other,1,1307,1,Female,31,3,5,Research Director,2,Single,13010,7629,1,Y,No,17,4,4,80,2,24,5,3,17,10,8,10,₹12K+,10+ years,46–60
38,No,Travel_Rarely,667,Sales,2,4,Medical,1,1308,2,Male,74,1,4,Manager,2,Married,10244,5114,0,Y,Yes,21,4,4,80,1,3,2,2,3,3,2,3,₹7K–₹12K,2–3 years,36–45
43,No,Travel_Rarely,1413,Research & Development,29,3,Life Sciences,1,1309,1,Male,85,4,4,Manufacturing Director,4,Married,10376,20445,2,Y,No,20,3,4,80,3,11,2,2,5,3,0,2,₹7K–₹12K,4–5 years,36–45
44,No,Travel_Rarely,281,Research & Development,6,3,Marketing,1,1310,2,Male,74,2,4,Manufacturing Director,3,Married,10622,9536,2,Y,No,17,3,3,80,3,12,6,3,12,10,5,7,₹7K–₹12K,10+ years,36–45
35,No,Non-Travel,453,Sales,11,1,Technical Degree,1,1311,3,Male,76,4,4,Sales Executive,1,Married,9006,3063,1,Y,No,22,3,2,80,2,9,4,4,8,2,0,2,₹7K–₹12K,6–10 years,26–35
38,No,Travel_Rarely,445,Research & Development,24,4,Life Sciences,1,1312,2,Male,91,1,1,Healthcare Representative,2,Single,6016,8434,3,Y,No,12,3,3,80,0,18,1,4,7,4,6,4,₹4K–₹7K,6–10 years,36–45
21,No,Travel_Rarely,1259,Sales,9,2,Medical,1,1313,1,Female,59,4,2,Sales Representative,1,Divorced,4712,5099,1,Y,No,24,3,4,80,2,0,0,2,0,0,0,0,₹4K–₹7K,<2 years,18–25
28,No,Travel_Rarely,709,Research & Development,7,1,Life Sciences,1,1314,3,Male,96,4,3,Healthcare Representative,2,Single,9386,12950,2,Y,Yes,18,4,1,80,1,4,4,3,0,0,0,0,₹7K–₹12K,<2 years,26–35
36,No,Travel_Rarely,968,Research & Development,19,5,Life Sciences,1,1315,4,Female,65,2,2,Laboratory Technician,3,Single,6531,14447,1,Y,No,25,3,2,80,3,13,6,1,4,0,0,0,₹4K–₹7K,4–5 years,36–45
34,No,Travel_Rarely,919,Research & Development,4,1,Medical,1,1316,4,Female,92,2,2,Laboratory Technician,3,Single,5214,25040,3,Y,No,24,3,1,80,2,4,5,2,0,0,0,0,₹4K–₹7K,<2 years,26–35
48,Yes,Travel_Rarely,405,Research & Development,20,1,Life Sciences,1,1317,1,Male,57,4,3,Research Scientist,1,Divorced,6538,6392,4,Y,Yes,13,3,1,80,2,23,1,1,12,8,3,2,₹4K–₹7K,10+ years,46–60
40,No,Travel_Rarely,1486,Research & Development,9,5,Life Sciences,1,1318,2,Female,69,1,4,Manufacturing Director,3,Married,10351,11683,4,Y,No,19,3,2,80,3,8,6,4,5,4,1,2,₹7K–₹12K,4–5 years,36–45
35,No,Travel_Rarely,970,Research & Development,20,5,Medical,1,1319,2,Male,70,2,4,Manager,4,Married,9311,16060,2,Y,No,22,3,1,80,3,10,1,3,0,0,0,0,₹7K–₹12K,<2 years,26–35
39,No,Travel_Frequently,994,Research & Development,10,1,Marketing,1,1320,3,Male,48,3,3,Laboratory Technician,3,Married,7478,22270,0,Y,Yes,21,3,2,80,3,4,5,2,2,2,2,2,₹7K–₹12K,2–3 years,36–45
26,No,Travel_Rarely,616,Research & Development,25,2,Medical,1,1321,1,Male,92,4,4,Research Director,4,Single,9520,10440,5,Y,No,19,3,1,80,1,5,0,3,0,0,0,0,₹7K–₹12K,<2 years,26–35
37,No,Travel_Rarely,206,Sales,29,3,Other,1,1322,4,Female,73,4,2,Sales Representative,3,Married,6658,20875,3,Y,Yes,24,3,4,80,3,11,3,2,4,0,3,0,₹4K–₹7K,4–5 years,36–45
40,Yes,Travel_Rarely,886,Research & Development,12,5,Medical,1,1323,3,Female,52,1,3,Research Scientist,3,Divorced,8092,11581,2,Y,No,16,4,3,80,1,9,4,4,2,0,2,0,₹7K–₹12K,2–3 years,36–45
27,No,Travel_Frequently,863,Sales,11,4,Life Sciences,1,1324,3,Male,98,4,3,Sales Representative,2,Married,8503,19462,2,Y,No,13,3,3,80,0,8,0,1,8,5,1,1,₹7K–₹12K,6–10 years,26–35
37,No,Travel_Rarely,1262,Research & Development,4,5,Life Sciences,1,1325,4,Male,39,1,5,Manager,1,Married,11789,7991,1,Y,No,25,3,1,80,0,11,0,4,10,7,3,2,₹7K–₹12K,6–10 years,36–45
46,No,Travel_Rarely,1262,Research & Development,9,1,Technical Degree,1,1326,4,Male,49,2,4,Research Director,2,Single,12143,12058,2,Y,No,12,3,2,80,1,15,0,4,9,3,2,3,₹12K+,6–10 years,46–60
54,Yes,Travel_Rarely,1029,Sales,8,5,Medical,1,1327,3,Male,97,4,4,Sales Executive,4,Married,11744,8026,2,Y,No,13,3,3,80,1,18,4,1,13,9,6,8,₹7K–₹12K,10+ years,46–60
18,No,Travel_Frequently,552,Research & Development,18,2,Medical,1,1328,3,Female,53,3,5,Manager,4,Married,9171,4694,5,Y,No,20,4,4,80,0,0,6,3,0,0,0,0,₹7K–₹12K,<2 years,18–25
21,No,Travel_Frequently,370,Research & Development,13,1,Medical,1,1329,3,Female,99,2,3,Healthcare Representative,4,Single,5954,9716,2,Y,No,14,3,4,80,1,1,3,1,0,0,0,0,₹4K–₹7K,<2 years,18–25
28,No,Travel_Rarely,974,Research & Development,6,4,Marketing,1,1330,2,Male,60,4,4,Manager,4,Married,7466,15181,3,Y,No,17,3,4,80,0,6,3,1,6,3,2,2,₹7K–₹12K,6–10 years,26–35
30,No,Travel_Frequently,245,Sales,8,3,Medical,1,1331,2,Male,64,4,3,Manager,4,Married,7910,8792,1,Y,No,15,3,4,80,0,12,6,4,5,1,0,0,₹7K–₹12K,4–5 years,26–35
39,No,Travel_Frequently,260,Research & Development,7,4,Life Sciences,1,1332,3,Female,94,2,4,Research Scientist,2,Single,10536,10330,0,Y,Yes,13,3,3,80,3,20,4,4,20,13,5,10,₹7K–₹12K,10+ years,36–45
53,Yes,Travel_Frequently,1081,Research & Development,19,2,Medical,1,1333,3,Female,48,1,2,Healthcare Representative,4,Single,6763,9490,2,Y,No,15,4,2,80,2,12,3,2,0,0,0,0,₹4K–₹7K,<2 years,46–60
27,Yes,Travel_Frequently,1104,Sales,12,3,Marketing,1,1334,3,Male,96,3,5,Sales Representative,2,Single,10421,20049,2,Y,No,15,3,1,80,0,0,0,3,0,0,0,0,₹7K–₹12K,<2 years,26–35
24,No,Travel_Rarely,212,Research & Development,12,3,Medical,1,1335,3,Female,93,2,4,Manufacturing Director,2,Divorced,9900,8023,3,Y,No,12,3,2,80,0,2,5,2,0,0,0,0,₹7K–₹12K,<2 years,18–25
30,No,Non-Travel,147,Sales,3,5,Medical,1,1336,2,Male,90,1,3,Sales Representative,3,Single,7465,18691,0,Y,No,17,3,1,80,3,2,5,2,2,0,2,0,₹7K–₹12K,2–3 years,26–35
18,No,Travel_Rarely,1403,Research & Development,5,2,Marketing,1,1337,1,Male,66,3,4,Manufacturing Director,4,Married,8904,7012,2,Y,Yes,15,3,4,80,0,2,2,4,0,0,0,0,₹7K–₹12K,<2 years,18–25
39,No,Travel_Frequently,1270,Research & Development,4,5,Technical Degree,1,1338,3,Male,38,2,4,Manager,4,Married,10663,11320,3,Y,Yes,22,3,1,80,2,9,5,1,6,0,2,0,₹7K–₹12K,6–10 years,36–45
42,No,Travel_Frequently,860,Research & Development,7,2,Medical,1,1339,2,Female,32,4,5,Manufacturing Director,4,Single,12425,7233,1,Y,No,11,3,2,80,3,8,1,1,3,3,0,3,₹12K+,2–3 years,36–45
18,Yes,Travel_Rarely,1222,Research & Development,11,3,Life Sciences,1,1340,1,Male,51,2,5,Healthcare Representative,4,Married,9532,4331,1,Y,No,24,4,2,80,2,0,2,2,0,0,0,0,₹7K–₹12K,<2 years,18–25
49,No,Travel_Rarely,712,Research & Development,3,3,Medical,1,1341,2,Female,51,1,3,Laboratory Technician,2,Single,9881,5881,4,Y,No,15,3,3,80,1,19,1,4,13,6,3,5,₹7K–₹12K,10+ years,46–60
38,No,Travel_Rarely,1115,Research & Development,22,4,Life Sciences,1,1342,3,Female,93,4,1,Laboratory Technician,3,Married,3897,15807,0,Y,No,23,4,1,80,2,12,1,2,7,3,4,0,<₹4K,6–10 years,36–45
40,No,Travel_Rarely,1214,Sales,10,3,Technical Degree,1,1343,4,Female,52,3,4,Sales Representative,2,Single,9701,15584,5,Y,Yes,22,3,1,80,1,6,2,4,4,1,3,1,₹7K–₹12K,4–5 years,36–45
45,No,Travel_Rarely,1296,Research & Development,5,1,Medical,1,1344,4,Male,81,3,2,Research Scientist,1,Single,8014,10342,2,Y,No,18,4,3,80,3,18,0,4,15,9,5,5,₹7K–₹12K,10+ years,36–45
23,Yes,Travel_Rarely,906,Research & Development,17,3,Life Sciences,1,1345,4,Male,50,3,5,Manufacturing Director,4,Single,10835,14331,3,Y,No,17,3,1,80,2,0,4,4,0,0,0,0,₹7K–₹12K,<2 years,18–25
37,Yes,Travel_Rarely,1167,Research & Development,10,4,Life Sciences,1,1346,4,Male,58,2,4,Research Scientist,1,Married,9850,25198,2,Y,No,14,3,2,80,1,7,5,3,0,0,0,0,₹7K–₹12K,<2 years,36–45
30,Yes,Travel_Rarely,1163,Research & Development,15,3,Other,1,1347,3,Male,97,2,4,Manufacturing Director,4,Single,10083,21409,1,Y,Yes,20,4,1,80,0,12,0,4,4,4,3,4,₹7K–₹12K,4–5 years,26–35
47,No,Travel_Rarely,398,Research & Development,15,4,Medical,1,1348,1,Male,79,3,5,Research Scientist,3,Single,13334,8445,1,Y,No,23,3,2,80,0,15,0,1,8,6,2,0,₹12K+,6–10 years,46–60
43,No,Travel_Frequently,122,Human Resources,13,2,Life Sciences,1,1349,1,Female,95,1,3,Manager,3,Married,8140,13046,1,Y,No,14,4,2,80,1,7,5,3,0,0,0,0,₹7K–₹12K,<2 years,36–45
37,No,Travel_Rarely,132,Research & Development,5,4,Life Sciences,1,1350,2,Female,49,4,4,Manager,4,Divorced,9510,21611,2,Y,No,12,3,3,80,1,7,0,1,3,2,0,2,₹7K–₹12K,2–3 years,36–45
33,No,Travel_Rarely,1175,Research & Development,12,5,Life Sciences,1,1351,3,Male,86,3,3,Healthcare Representative,4,Single,7429,2669,4,Y,No,15,3,1,80,3,9,5,4,0,0,0,0,₹7K–₹12K,<2 years,26–35
27,Yes,Travel_Rarely,350,Research & Development,20,2,Marketing,1,1352,3,Male,63,1,2,Research Scientist,2,Single,4135,23331,1,Y,No,25,3,4,80,3,0,5,4,0,0,0,0,₹4K–₹7K,<2 years,26–35
50,No,Travel_Rarely,1136,Research & Development,6,4,Life Sciences,1,1353,2,Male,45,2,3,Manufacturing Director,3,Single,9855,8367,4,Y,Yes,20,3,2,80,3,16,3,2,11,9,1,5,₹7K–₹12K,10+ years,46–60
30,No,Travel_Rarely,1413,Sales,8,2,Other,1,1354,1,Female,49,4,3,Sales Executive,3,Married,8261,17828,5,Y,No,24,3,2,80,3,7,2,1,7,2,2,1,₹7K–₹12K,6–10 years,26–35
25,No,Non-Travel,350,Research & Development,5,5,Life Sciences,1,1355,3,Female,35,2,4,Healthcare Representative,4,Single,8454,26069,0,Y,No,25,3,2,80,0,4,2,4,3,3,2,1,₹7K–₹12K,2–3 years,18–25
26,No,Travel_Frequently,470,Research & Development,4,4,Life Sciences,1,1356,1,Male,32,3,4,Research Director,1,Married,10072,12644,0,Y,No,24,3,2,80,2,0,3,2,0,0,0,0,₹7K–₹12K,<2 years,26–35
29,No,Travel_Rarely,919,Research & Development,7,3,Technical Degree,1,1357,1,Female,30,2,5,Manager,2,Divorced,11991,14950,2,Y,No,18,3,2,80,3,5,0,4,3,1,0,1,₹7K–₹12K,2–3 years,26–35
34,Yes,Travel_Frequently,646,Sales,24,2,Life Sciences,1,1358,3,Female,84,3,4,Sales Executive,2,Single,9666,13209,3,Y,Yes,21,3,3,80,2,7,2,1,0,0,0,0,₹7K–₹12K,<2 years,26–35
25,No,Travel_Frequently,1199,Sales,10,1,Life Sciences,1,1359,3,Male,89,4,2,Sales Representative,3,Divorced,5556,15118,2,Y,Yes,23,3,4,80,3,5,3,3,5,2,0,0,₹4K–₹7K,4–5 years,18–25
34,No,Travel_Rarely,1005,Sales,11,4,Medical,1,1360,2,Male,91,2,5,Sales Representative,4,Single,10862,7050,6,Y,Yes,19,3,1,80,3,6,6,3,0,0,0,0,₹7K–₹12K,<2 years,26–35
18,Yes,Travel_Frequently,147,Research & Development,15,5,Life Sciences,1,1361,2,Female,92,4,1,Research Scientist,2,Married,2618,24278,4,Y,Yes,22,4,4,80,2,0,3,3,0,0,0,0,<₹4K,<2 years,18–25
37,No,Travel_Rarely,430,Sales,21,1,Medical,1,1362,1,Female,65,4,3,Sales Representative,3,Married,8202,13751,2,Y,No,14,3,1,80,0,8,0,3,8,6,3,6,₹7K–₹12K,6–10 years,36–45
33,No,Travel_Rarely,838,Sales,15,4,Technical Degree,1,1363,2,Female,62,1,2,Sales Representative,3,Married,5926,20841,0,Y,No,21,3,3,80,2,12,0,1,10,8,1,8,₹4K–₹7K,6–10 years,26–35
35,No,Travel_Rarely,1063,Research & Development,13,2,Medical,1,1364,4,Male,77,3,2,Manager,3,Single,5550,20235,2,Y,No,16,3,2,80,3,11,1,4,11,3,5,3,₹4K–₹7K,10+ years,26–35
19,No,Travel_Rarely,1241,Research & Development,6,4,Life Sciences,1,1365,3,Male,60,3,1,Research Scientist,2,Married,2747,10196,0,Y,Yes,18,3,3,80,0,2,4,2,2,0,2,0,<₹4K,2–3 years,18–25
43,Yes,Travel_Rarely,129,Sales,7,1,Technical Degree,1,1366,1,Female,55,1,2,Sales Executive,4,Single,6525,12032,3,Y,No,19,3,1,80,1,14,1,2,8,1,2,0,₹4K–₹7K,6–10 years,36–45
53,No,Travel_Frequently,618,Research & Development,12,3,Marketing,1,1367,1,Male,36,2,4,Manufacturing Director,1,Divorced,13047,16317,1,Y,Yes,14,4,4,80,2,18,0,4,13,11,6,7,₹12K+,10+ years,46–60
34,Yes,Non-Travel,511,Research & Development,10,1,Technical Degree,1,1368,4,Male,87,4,3,Healthcare Representative,4,Married,8494,19724,3,Y,Yes,15,3,1,80,3,13,0,3,4,2,1,2,₹7K–₹12K,4–5 years,26–35
42,No,Travel_Rarely,1310,Research & Development,12,2,Medical,1,1369,4,Male,70,3,3,Healthcare Representative,4,Divorced,8117,6312,2,Y,No,16,3,2,80,2,17,6,3,1,0,1,0,₹7K–₹12K,<2 years,36–45
29,Yes,Travel_Rarely,1439,Research & Development,7,3,Technical Degree,1,1370,3,Male,74,4,3,Healthcare Representative,3,Divorced,7823,2734,1,Y,No,13,3,1,80,0,5,2,4,2,0,2,0,₹7K–₹12K,2–3 years,26–35
45,No,Travel_Rarely,600,Research & Development,14,4,Marketing,1,1371,4,Male,37,4,2,Healthcare Representative,2,Married,6723,18021,0,Y,No,21,3,4,80,3,11,6,4,0,0,0,0,₹4K–₹7K,<2 years,36–45
42,No,Travel_Rarely,1135,Research & Development,13,5,Medical,1,1372,3,Male,70,2,5,Research Director,4,Single,11704,26746,2,Y,Yes,23,4,4,80,0,19,3,1,15,6,5,0,₹7K–₹12K,10+ years,36–45
